EventID,EventDate,Tier,EventClass,Pilot,LoginID,Place,Deck,LeaguePoints,SwissRank,SwissPoints,OMWP,GWP,OGWP
12848159,2026-07-25,modern-showcase-qualifier,Premier,ls149950,1862893,1,Broodscale Combo,10,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,Lollopollo2001,2373595,2,Boros Energy,8,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,wutey,2916560,3,Broodscale Combo,6,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,yriel,2537131,4,Esper Blink,6,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,moon11,1471145,5,Domain Zoo,4,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,Savior0117,2464763,6,Belcher,4,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,Dioferreira,1950164,7,Dimir Midrange,4,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,daibloXSC,710116,8,Devoted Combo,4,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,KelMasterP,390789,9,Land Destruction,2,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,shenyang45,3115176,10,Grixis Reanimator,2,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,CliffBoyardee,2908645,11,Goryo's Vengeance,2,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,chengyiw,2405278,12,Goryo's Vengeance,2,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,moreno13,3113973,13,Affinity,2,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,kePs,1984508,14,Affinity,2,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,TrueHero,2569009,15,Dimir Midrange,2,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,ETBJezus,3040474,16,Dimir Midrange,2,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,Zoru,2808047,17,Yawgmoth,0,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,hugeowl,3148704,18,Jeskai Ascendancy,0,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,rerere,2298957,19,Neobrand,0,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,KangXiaotian,3377456,20,Dimir Midrange,0,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,PharmD_MTG,2832530,21,Domain Zoo,0,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,albybale93,1721886,22,Boros Energy,0,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,Oscar_Franco,2114194,23,Land Destruction,0,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,ShowTime_,949859,24,Domain Zoo,0,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,LordEgg,964394,25,Affinity,0,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,strgn7,2895855,26,Eldrazi Tron,0,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,May_Chang,2671586,27,Azorius Energy,0,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,MadMaxErnst,2726945,28,Mono-Green Eldrazi,0,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,ShzockChan,1295787,29,Sultai Reanimator,0,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,BaronOfBacon,1142907,30,Goryo's Vengeance,0,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,karatedom,1427366,31,Goryo's Vengeance,0,,,,,
12848159,2026-07-25,modern-showcase-qualifier,Premier,lilianna1989,2842847,32,Boros Energy,0,,,,,
