EventID,EventDate,Tier,EventClass,Pilot,LoginID,Place,Deck,LeaguePoints,SwissRank,SwissPoints,OMWP,GWP,OGWP
12847683,2026-07-17,C64,Challenge,Corkyboyy,2699441,1,Naya Scapeshift,5,,,,,
12847683,2026-07-17,C64,Challenge,MeninoNey,2903591,2,Living End,4,,,,,
12847683,2026-07-17,C64,Challenge,roter_Erzengel,319713,3,UW Control,3,,,,,
12847683,2026-07-17,C64,Challenge,Pleyboy,2822464,4,Domain Zoo,3,,,,,
12847683,2026-07-17,C64,Challenge,Retrisma,2700947,5,Affinity,2,,,,,
12847683,2026-07-17,C64,Challenge,Gxs3v3n,2861105,6,Esper Blink,2,,,,,
12847683,2026-07-17,C64,Challenge,Porks,2796105,7,Eldrazi Tron,2,,,,,
12847683,2026-07-17,C64,Challenge,kasiso,2257869,8,Boros Energy,2,,,,,
12847683,2026-07-17,C64,Challenge,DelverFofoqueiro,3095953,9,Eldrazi Tron,1,,,,,
12847683,2026-07-17,C64,Challenge,_Batutinha_,453404,10,Boros Energy,1,,,,,
12847683,2026-07-17,C64,Challenge,Scorpion100,2872570,11,Broodscale Combo,1,,,,,
12847683,2026-07-17,C64,Challenge,Calambity,979328,12,Ruby Storm,1,,,,,
12847683,2026-07-17,C64,Challenge,kaiszern,2078647,13,Domain Zoo,1,,,,,
12847683,2026-07-17,C64,Challenge,bananadisaster,3442638,14,Broodscale Combo,1,,,,,
12847683,2026-07-17,C64,Challenge,JakeTMS,2931233,15,Jeskai Energy,1,,,,,
12847683,2026-07-17,C64,Challenge,Dioferreira,1950164,16,Dimir Midrange,1,,,,,
12847683,2026-07-17,C64,Challenge,DeepDisherino,3488559,17,Hammer Time,0,,,,,
12847683,2026-07-17,C64,Challenge,Cake363,1229784,18,Devoted Combo,0,,,,,
12847683,2026-07-17,C64,Challenge,maear,2645032,19,Broodscale Combo,0,,,,,
12847683,2026-07-17,C64,Challenge,Mikebrav,726347,20,Boros Energy,0,,,,,
12847683,2026-07-17,C64,Challenge,Capitano_CL,535716,21,Mono-Green Eldrazi,0,,,,,
12847683,2026-07-17,C64,Challenge,Jumba,2618500,22,Eldrazi Tron,0,,,,,
12847683,2026-07-17,C64,Challenge,daxerz,789807,23,Domain Zoo,0,,,,,
12847683,2026-07-17,C64,Challenge,Olle0032,3140759,24,Belcher,0,,,,,
12847683,2026-07-17,C64,Challenge,AchtungSchaaf827,1910257,25,Mono-Green Eldrazi,0,,,,,
12847683,2026-07-17,C64,Challenge,ryuumei,933670,26,Prowess,0,,,,,
12847683,2026-07-17,C64,Challenge,JohnTag667,3112124,27,Prowess,0,,,,,
12847683,2026-07-17,C64,Challenge,goron27,2908401,28,Ragavan,0,,,,,
12847683,2026-07-17,C64,Challenge,Savior0117,2464763,29,Belcher,0,,,,,
12847683,2026-07-17,C64,Challenge,Alondite,3538905,30,Land Destruction,0,,,,,
12847683,2026-07-17,C64,Challenge,Aced5,10594,31,Grixis Control,0,,,,,
12847683,2026-07-17,C64,Challenge,Young_Shaman,1585457,32,Affinity,0,,,,,
