EventID,EventDate,Tier,EventClass,Pilot,LoginID,Place,Deck,DeckGuess,LeaguePoints,SwissRank,SwissPoints,OMWP,GWP,OGWP
12854515,2026-09-20,C64,Challenge,BressD1,1940271,1,Prowess,,5,8,15,0.60884,0.57895,0.59518
12854515,2026-09-20,C64,Challenge,maximusdee,1805036,2,Ruby Storm,,4,2,18,0.59864,0.72222,0.55182
12854515,2026-09-20,C64,Challenge,WanderingOnes,840020,3,Broodscale Combo,,3,4,18,0.57143,0.70588,0.54158
12854515,2026-09-20,C64,Challenge,felider,2322146,4,Broodscale Combo,,3,6,15,0.71429,0.63158,0.63593
12854515,2026-09-20,C64,Challenge,TheKG,1965391,5,Esper Blink,,2,1,21,0.61905,0.73684,0.57338
12854515,2026-09-20,C64,Challenge,Kroma_,2258623,6,WBG,,2,3,18,0.59184,0.68421,0.55696
12854515,2026-09-20,C64,Challenge,Tatsumaki_,1741838,7,Prowess,,2,5,18,0.54762,0.75000,0.53438
12854515,2026-09-20,C64,Challenge,Varo,923582,8,Affinity,,2,7,15,0.62245,0.70588,0.56964
12854515,2026-09-20,C64,Challenge,scalo94,868229,9,Boros Energy,,1,9,15,0.60204,0.58824,0.55593
12854515,2026-09-20,C64,Challenge,simoneromarm,2676235,10,Prowess,,1,10,15,0.59864,0.68750,0.54528
12854515,2026-09-20,C64,Challenge,Mistakenn,2129541,11,Amulet Titan,,1,11,15,0.58844,0.64706,0.54441
12854515,2026-09-20,C64,Challenge,Fatcaster_Mage,2660106,12,Boros Energy,,1,12,15,0.54422,0.66667,0.51674
12854515,2026-09-20,C64,Challenge,Kael95,2702823,13,Broodscale Combo,,1,13,15,0.48299,0.68750,0.47856
12854515,2026-09-20,C64,Challenge,JuanmaAT,2695862,14,Esper Blink,,1,14,15,0.48299,0.64706,0.47990
12854515,2026-09-20,C64,Challenge,peter780108,1742159,15,Esper Blink,,1,15,15,0.46939,0.75000,0.46484
12854515,2026-09-20,C64,Challenge,Rudokant,2685092,16,WBG,,1,16,15,0.46803,0.57895,0.46928
12854515,2026-09-20,C64,Challenge,Selfeisek,2042214,17,Mono-Black Midrange,,0,17,12,0.68027,0.61111,0.58610
12854515,2026-09-20,C64,Challenge,yunyu1234,3253656,18,Goryo's Vengeance,,0,18,12,0.67347,0.55556,0.60305
12854515,2026-09-20,C64,Challenge,VampireDiaries,2283377,19,4c Control,,0,19,12,0.60544,0.55556,0.51770
12854515,2026-09-20,C64,Challenge,RainerZahnfall92,1023580,20,Boros Energy,,0,20,12,0.59864,0.52941,0.57027
12854515,2026-09-20,C64,Challenge,Kihara_Works,2278761,21,Affinity,,0,21,12,0.59864,0.50000,0.54432
12854515,2026-09-20,C64,Challenge,Filyoni,2053679,22,5c Midrange,,0,22,12,0.59184,0.53333,0.59102
12854515,2026-09-20,C64,Challenge,yPrincipe,2636883,23,Tron,,0,23,12,0.56054,0.52941,0.53567
12854515,2026-09-20,C64,Challenge,Giox96,2755417,24,Boros Energy,,0,24,12,0.54422,0.58824,0.50742
12854515,2026-09-20,C64,Challenge,Clesss,2250193,25,Esper Blink,,0,25,12,0.53742,0.55556,0.50900
12854515,2026-09-20,C64,Challenge,JV_7777,2045296,26,Broodscale Combo,,0,26,12,0.53061,0.56250,0.52282
12854515,2026-09-20,C64,Challenge,Moorehardcore,3032711,27,Broodscale Combo,,0,27,12,0.53061,0.50000,0.49673
12854515,2026-09-20,C64,Challenge,ItsMagicJuan,2940328,28,Mono-Green Eldrazi,,0,28,12,0.51973,0.50000,0.49482
12854515,2026-09-20,C64,Challenge,AzureMoon,3158693,29,Living End,,0,29,12,0.51293,0.52941,0.49657
12854515,2026-09-20,C64,Challenge,Phryziel,301933,30,Goryo's Vengeance,,0,30,12,0.50340,0.50000,0.50281
12854515,2026-09-20,C64,Challenge,duanceyao,1727039,31,Prowess,,0,31,12,0.48299,0.55556,0.48768
12854515,2026-09-20,C64,Challenge,haoqinglangou,2390663,32,Goryo's Vengeance,,0,32,12,0.48299,0.52632,0.50363
