EventID,EventDate,Tier,EventClass,Pilot,LoginID,Place,Deck,LeaguePoints,SwissRank,SwissPoints,OMWP,GWP,OGWP
12848246,2026-07-28,C64,Challenge,nahuel10,1942357,1,Prowess,5,,,,,
12848246,2026-07-28,C64,Challenge,selesneal,1618758,2,Devoted Combo,4,,,,,
12848246,2026-07-28,C64,Challenge,manohito,2908947,3,Broodscale Combo,3,,,,,
12848246,2026-07-28,C64,Challenge,FranBenitez91,319589,4,Goryo's Vengeance,3,,,,,
12848246,2026-07-28,C64,Challenge,Omegauo,30930,5,Esper Blink,2,,,,,
12848246,2026-07-28,C64,Challenge,Bezerra_da_Silva,3169903,6,4c HollowOne,2,,,,,
12848246,2026-07-28,C64,Challenge,Capitano_CL,535716,7,Boros Energy,2,,,,,
12848246,2026-07-28,C64,Challenge,MVRS,3482156,8,Goryo's Vengeance,2,,,,,
12848246,2026-07-28,C64,Challenge,xfile,2449332,9,Mono-Green Eldrazi,1,,,,,
12848246,2026-07-28,C64,Challenge,el-pollo-lolo,2636302,10,Boros Energy,1,,,,,
12848246,2026-07-28,C64,Challenge,Martin_Dominguez,1755256,11,Goryo's Vengeance,1,,,,,
12848246,2026-07-28,C64,Challenge,Ale_Mtg,2683189,12,Mono-Green Eldrazi,1,,,,,
12848246,2026-07-28,C64,Challenge,Chichichi,2788809,13,Broodscale Combo,1,,,,,
12848246,2026-07-28,C64,Challenge,xl_snapcaster,2232658,14,UW Control,1,,,,,
12848246,2026-07-28,C64,Challenge,Mapletreefrog,1557079,15,Orzhov Blink,1,,,,,
12848246,2026-07-28,C64,Challenge,CesarMerjan,2633477,16,UG,1,,,,,
12848246,2026-07-28,C64,Challenge,Mortaa,3250308,17,Mardu Energy,0,,,,,
12848246,2026-07-28,C64,Challenge,YungDingo,2928451,18,Yawgmoth,0,,,,,
12848246,2026-07-28,C64,Challenge,klien7,2564773,19,4c HollowOne,0,,,,,
12848246,2026-07-28,C64,Challenge,OafMcNamara,1018764,20,Grixis Midrange,0,,,,,
12848246,2026-07-28,C64,Challenge,Moe12,3037817,21,Ragavan,0,,,,,
12848246,2026-07-28,C64,Challenge,yriel,2537131,22,Esper Blink,0,,,,,
12848246,2026-07-28,C64,Challenge,Azja,2751360,23,Neobrand,0,,,,,
12848246,2026-07-28,C64,Challenge,reidq7,3155916,24,Amulet Titan,0,,,,,
12848246,2026-07-28,C64,Challenge,WalrusRunner,3133945,25,Domain Zoo,0,,,,,
12848246,2026-07-28,C64,Challenge,MeninooNey,3263693,26,Living End,0,,,,,
12848246,2026-07-28,C64,Challenge,Mtyrant,3023075,27,Boros Energy,0,,,,,
12848246,2026-07-28,C64,Challenge,krixtijan,3485056,28,Mono-Green Eldrazi,0,,,,,
12848246,2026-07-28,C64,Challenge,Xsper,3056706,29,Prowess,0,,,,,
12848246,2026-07-28,C64,Challenge,ShikiXYZ,1188705,30,Yawgmoth,0,,,,,
12848246,2026-07-28,C64,Challenge,GLSwadow,3438702,31,Goryo's Vengeance,0,,,,,
12848246,2026-07-28,C64,Challenge,renatoaraujo,864036,32,Mono-Green Eldrazi,0,,,,,
